cluster,lang,mapped_product,predict_product,product_name,question,subproduct_id,subproduct_name,verification
Credits,ru,Credits,Zalogovoe,Кредиты,"Какие тарифы установлены на досрочные погашения по кредиту ""Под заклад денег""?",29,Zaklad_deneg,0
Others,ru,Credits,Zalogovoe,Кредиты,"Что можно оставить в залог по кредиту ""Под заклад денег""?",29,Zaklad_deneg,0
Cards,ru,Cards,Cards,Карты,Каковы тарифы для карты #GoldCard по переводам?,44,GoldCard,1
Ipoteka,ru,Credits,Ipoteka,Кредиты,Какая максимальная сумма займа по #Ипотеке ДДУ?,22,Ipoteka_DDU,0
Credits,ru,Credits,Credits,Кредиты,Можно заплатить кредит без комиссии?,147,Credits_Common,1
Others,ru,BCC_KZ,BCC_KZ,BСС.KZ,где раздел кредитный отчёт?,1223,BCC_KZ_Common,1
Cards,ru,Cards,Cards,Карты,Какова комиссия за снятие наличных в кассах по карте #GoldCard?,44,GoldCard,1
Avtokredit,ru,Credits,Avtokredit,Кредиты,Как досрочно расторгнуть страхование по автокредиту с пробегом от физ.лиц?,24,Avtokredit_probeg_fl,0
Deposits,ru,Cards,Cards,Карты,В каких отделениях открывают Visa Silver MonoCard?,54,bccpay_2_0,1
Cards,ru,Cards,Cards,Карты,Каковы тарифы на переводы и платежи по карте #GoldCard?,44,GoldCard,1
Avtokredit,ru,Credits,Avtokredit,Кредиты,Какие условия автокредитования с пробегом от физ.лиц?,24,Avtokredit_probeg_fl,0
Avtokredit,ru,Credits,Avtokredit,Кредиты,Как узнать что мне отказали в выплате страхования по  автокредиту с пробегом от физ.лиц?,24,Avtokredit_probeg_fl,0
Avtokredit,ru,Credits,Avtokredit,Кредиты,Какой максимальный срок по автокредиту с пробегом от физ.лиц?,24,Avtokredit_probeg_fl,0
Avtokredit,ru,Credits,Avtokredit,Кредиты,С какого возраста можно оформить автокредит с пробегом от физ.лиц?,24,Avtokredit_probeg_fl,0
Avtokredit,ru,Credits,Avtokredit,Кредиты,как происходит выплата страховки в случае угона для автокредита с пробегом  от физ.лиц?,24,Avtokredit_probeg_fl,0
Deposits,ru,Deposits,Deposits,Депозиты,Как снять деньги с депозита Чемпион?,9,Champion,1
Transfers,ru,Transfers,Transfers,Переводы,Как получить деньги по платежу Quick Cash через Western Union?,14,WesternUnion,1
Ipoteka,ru,Credits,Ipoteka,Кредиты,На сколько дней действительно предварительное одобрение на ипотеку?,147,Credits_Common,0
Transfers,ru,Transfers,Transfers,Переводы,Какие другие услуги предлагает Western Union кроме переводов?,14,WesternUnion,1
Avtokredit,ru,Credits,Avtokredit,Кредиты,Какими способами можно оплачивать автокредит с пробегом от физ.лиц?,24,Avtokredit_probeg_fl,0
Ipoteka,ru,Credits,Ipoteka,Кредиты,Сколько стоит подать заявку на ипотеку?,147,Credits_Common,0
Avtokredit,ru,Credits,Avtokredit,Кредиты,При каких ситуациях страховка покрывает ущерб для авто с пробегом через автосалон?,23,Avtokredit_probeg_avtosalon,0
Others,ru,Credits,Zalogovoe,Кредиты,Как помогает колл-центр страховой компании для кредита под залог недвижимости?,31,Zalog_nedvizhimosti,0
Cards,ru,Cards,Cards,Карты,"Какие лимиты действуют на покупки, снятие наличных в кассах банков, оплату в интернете по карте #GoldCard?",44,GoldCard,1
Others,ru,Credits,Zalogovoe,Кредиты,"Какие есть ограничения, чтобы получить дополнительный кредит под залог недвижимости?",31,Zalog_nedvizhimosti,0
Cards,ru,Cards,Cards,Карты,Каковы условия снятия наличных по карте #bccpay (2.0)?,54,bccpay_2_0,1
Cards,ru,Cards,Cards,Карты,Каковы лимиты для перевода с карты на карту по карте #GoldCard?,44,GoldCard,1
Others,ru,Cards,Cards,Карты,"Какова комиссия на снятие с кассы сконвертированной суммы на FX-обменнике по Пакету услуг ""comfort""?",1233,Pakety_uslug,1
Avtokredit,ru,Credits,Avtokredit,Кредиты,Что делать при наступлении страхового случая по авто с пробегом от физ.лиц?,24,Avtokredit_probeg_fl,0
Others,ru,Credits,Zalogovoe,Кредиты,"Что делать, если случился страховой случай по кредиту под залог недвижимости?",31,Zalog_nedvizhimosti,0
Avtokredit,ru,Credits,Avtokredit,Кредиты,"Для чего кредит ""новое авто с автосалона""?",27,Avto_avtosalon,0
Cards,ru,Cards,Cards,Карты,Есть ограничения на зачисление суммы на карту на #bccpay?,2,Cards_Common,1
Cards,ru,Cards,Cards,Карты,Что происходит при отключении Пакета услуг?,1233,Pakety_uslug,1
BCC_KZ,ru,Cards,Cards,Карты,Каковы лимиты в BCC.KZ по карте #GoldCard?,44,GoldCard,1
Others,ru,BCC_KZ,BCC_KZ,BСС.KZ,Как узнать пароль от личного кабинета на вашем сайте?,1223,BCC_KZ_Common,1
Credits,ru,Credits,Credits,Кредиты,Какие комиссии при досрочном погашении по рефинансированию?,33,Refinancing,1
Cards,ru,Cards,Cards,Карты,Каковы тарифы на снятие наличных с карты #GoldCard?,44,GoldCard,1
Cards,ru,Cards,Cards,Карты,"Каковы лимиты на переводы без комиссии с карты #bccpay по Пакету услуг ""comfort""?",1233,Pakety_uslug,1
Avtokredit,ru,Credits,Avtokredit,Кредиты,Как досрочно расторгнуть страхование по Новому авто в автосалоне?,27,Avto_avtosalon,0
Transfers,ru,Transfers,Transfers,Переводы,В какие страны можно отправить деньги через Золотую Корону?,15,Koronapay,1
Cards,ru,Cards,Cards,Карты,Какую платежную систему имеют карты #bccpay? Есть ли у вас карты Visa Platinum?,54,bccpay_2_0,1
Cards,ru,Cards,Cards,Карты,Каковы условия годового обслуживания карты #TravelCard?,6,TravelCard,1
Others,ru,Credits,Zalogovoe,Кредиты,"Как банк определяет, подходит ли недвижимость для кредита под залог недвижимости?",31,Zalog_nedvizhimosti,0
Ipoteka,ru,Credits,Ipoteka,Кредиты,Какая максимальная стоимость жилья по  7-20-25?,32,_7_20_25,0
Cards,ru,Cards,Cards,Карты,Кто может выпустить карту #TravelCard?,6,TravelCard,1
Avtokredit,ru,Credits,Avtokredit,Кредиты,Как военнослужащие и работники правоохранительных органов могут получить автокредит на новое авто в автосалоне?,27,Avto_avtosalon,0
